machine_id,machine_type,cycle,cycle_time,defect,maintenance_event,maintenance_action,downtime_event
M1,tool_wear_machine,241,12.8881187131582,0,0,,
M2,calibration_drift_machine,241,9.85843719081623,0,0,,
M3,healthy_control_machine,241,9.894707080105205,0,0,,
M4,bearing_degradation_machine,241,11.49174678428464,0,0,,0.0
M1,tool_wear_machine,242,12.97701509687063,0,0,,
M2,calibration_drift_machine,242,9.81263344341535,0,0,,
M3,healthy_control_machine,242,9.92100832827661,0,0,,
M4,bearing_degradation_machine,242,11.500245169769334,0,0,,0.0
M1,tool_wear_machine,243,13.0193538561103,0,0,,
M2,calibration_drift_machine,243,10.2387515121746,0,0,,
M3,healthy_control_machine,243,10.240576537414281,0,0,,
M4,bearing_degradation_machine,243,11.521451820395317,0,0,,0.0
M1,tool_wear_machine,244,13.119287412832296,0,0,,
M2,calibration_drift_machine,244,10.18399903181609,0,0,,
M3,healthy_control_machine,244,9.84489789115412,0,0,,
M4,bearing_degradation_machine,244,11.53603088468323,0,0,,0.0
M1,tool_wear_machine,245,13.178054092184919,0,0,,
M2,calibration_drift_machine,245,9.70862886764325,0,0,,
M3,healthy_control_machine,245,10.157381574700576,0,0,,
M4,bearing_degradation_machine,245,11.55742479872852,0,0,,0.0
M1,tool_wear_machine,246,13.252911114978208,0,0,,
M2,calibration_drift_machine,246,9.96537628327068,0,0,,
M3,healthy_control_machine,246,9.8373252774901,0,0,,
M4,bearing_degradation_machine,246,11.580275712298345,0,0,,0.0
M1,tool_wear_machine,247,13.351778189450284,0,0,,
M2,calibration_drift_machine,247,10.12906009677022,0,0,,
M3,healthy_control_machine,247,9.972858605531597,0,0,,
M4,bearing_degradation_machine,247,11.599116218120482,0,0,,0.0
M1,tool_wear_machine,248,13.433606337803793,0,0,,
M2,calibration_drift_machine,248,9.793723941211972,0,0,,
M3,healthy_control_machine,248,9.807613606173545,0,0,,
M4,bearing_degradation_machine,248,11.614398969988223,0,0,,0.0
M1,tool_wear_machine,249,13.51018818331295,0,0,,
M2,calibration_drift_machine,249,10.1816865608947,0,0,,
M3,healthy_control_machine,249,9.993097379595943,0,0,,
M4,bearing_degradation_machine,249,11.62485802667373,0,0,,0.0
M1,tool_wear_machine,250,13.571483662965571,0,0,,
M2,calibration_drift_machine,250,9.95400108649192,0,0,,
M3,healthy_control_machine,250,10.228583803383794,0,0,,
M4,bearing_degradation_machine,250,11.643402753235845,0,0,,0.0
M1,tool_wear_machine,251,13.628674835901197,0,0,,
M2,calibration_drift_machine,251,9.718015603197635,0,0,,
M3,healthy_control_machine,251,10.284029571498893,0,0,,
M4,bearing_degradation_machine,251,11.664960960124986,0,0,,0.0
M1,tool_wear_machine,252,13.719827681175957,0,0,,
M2,calibration_drift_machine,252,9.931358555508,0,0,,
M3,healthy_control_machine,252,9.837619466222604,0,0,,
M4,bearing_degradation_machine,252,11.677257954804245,0,0,,0.0
M1,tool_wear_machine,253,13.81789336909213,0,0,,
M2,calibration_drift_machine,253,10.178975918325513,0,0,,
M3,healthy_control_machine,253,9.839503595324699,0,0,,
M4,bearing_degradation_machine,253,11.689361363780513,0,0,,0.0
M1,tool_wear_machine,254,13.866708684507156,0,0,,
M2,calibration_drift_machine,254,9.792955186686065,0,0,,
M3,healthy_control_machine,254,9.881451706767121,0,0,,
M4,bearing_degradation_machine,254,11.710222242028248,0,0,,0.0
M1,tool_wear_machine,255,13.923127109578804,0,0,,
M2,calibration_drift_machine,255,9.975750434328173,0,0,,
M3,healthy_control_machine,255,9.734187236198421,0,0,,
M4,bearing_degradation_machine,255,11.725557144814353,0,0,,0.0
M1,tool_wear_machine,256,13.98195963938215,0,0,,
M2,calibration_drift_machine,256,10.293670678579034,0,0,,
M3,healthy_control_machine,256,9.81709991033119,0,0,,
M4,bearing_degradation_machine,256,11.74542340804373,0,0,,0.0
M1,tool_wear_machine,257,14.046367927439254,0,0,,
M2,calibration_drift_machine,257,10.15746817520492,0,0,,
M3,healthy_control_machine,257,10.270866895397855,0,0,,
M4,bearing_degradation_machine,257,11.762507045130626,0,0,,0.0
M1,tool_wear_machine,258,14.10869832275407,0,0,,
M2,calibration_drift_machine,258,10.042526450103686,0,0,,
M3,healthy_control_machine,258,9.83122588019415,0,0,,
M4,bearing_degradation_machine,258,11.783718420355596,0,0,,0.0
M1,tool_wear_machine,259,14.171171217356843,0,0,,
M2,calibration_drift_machine,259,9.752210330981674,0,0,,
M3,healthy_control_machine,259,10.177555832286101,0,0,,
M4,bearing_degradation_machine,259,11.802482654186196,0,0,,0.0
M1,tool_wear_machine,260,14.211210420802521,0,0,,
M2,calibration_drift_machine,260,10.076397361054406,0,0,,
M3,healthy_control_machine,260,9.974994156752546,0,0,,
M4,bearing_degradation_machine,260,11.811983078606307,0,0,,0.0
M1,tool_wear_machine,261,14.265499220022463,0,0,,
M2,calibration_drift_machine,261,9.979779647763891,0,0,,
M3,healthy_control_machine,261,9.99235921246003,0,0,,
M4,bearing_degradation_machine,261,11.829533649655055,0,0,,0.0
M1,tool_wear_machine,262,14.307327041200999,0,0,,
M2,calibration_drift_machine,262,10.006348454475736,0,0,,
M3,healthy_control_machine,262,10.005912405730275,0,0,,
M4,bearing_degradation_machine,262,11.838337537812222,0,0,,0.0
M1,tool_wear_machine,263,14.348825340928023,0,0,,
M2,calibration_drift_machine,263,9.729768624003302,0,0,,
M3,healthy_control_machine,263,10.064991700004663,0,0,,
M4,bearing_degradation_machine,263,11.849113474617901,0,0,,0.0
M1,tool_wear_machine,264,14.435191626107926,0,0,,
M2,calibration_drift_machine,264,10.039468932904597,0,0,,
M3,healthy_control_machine,264,9.739699113300665,1,0,,
M4,bearing_degradation_machine,264,11.870343211593466,0,0,,0.0
M1,tool_wear_machine,265,14.532881165582374,0,0,,
M2,calibration_drift_machine,265,9.859297844457444,0,0,,
M3,healthy_control_machine,265,9.890529820154553,0,0,,
M4,bearing_degradation_machine,265,11.89349779499987,0,0,,0.0
M1,tool_wear_machine,266,14.573498235338516,0,0,,
M2,calibration_drift_machine,266,10.073613724569878,0,0,,
M3,healthy_control_machine,266,9.90398311827595,0,0,,
M4,bearing_degradation_machine,266,11.90858256518457,0,0,,0.0
M1,tool_wear_machine,267,14.635848771231723,0,0,,
M2,calibration_drift_machine,267,9.755416316866826,0,0,,
M3,healthy_control_machine,267,9.7902833626036,0,0,,
M4,bearing_degradation_machine,267,11.923729997620706,0,0,,0.0
M1,tool_wear_machine,268,14.721080856194318,0,0,,
M2,calibration_drift_machine,268,10.190444708383666,0,0,,
M3,healthy_control_machine,268,9.704126777331789,0,0,,
M4,bearing_degradation_machine,268,11.942346375123321,0,0,,0.0
M1,tool_wear_machine,269,14.77991354078522,0,0,,
M2,calibration_drift_machine,269,9.81436589984467,0,0,,
M3,healthy_control_machine,269,9.957974571867894,0,0,,
M4,bearing_degradation_machine,269,11.952264632618885,0,0,,0.0
M1,tool_wear_machine,270,14.855678458099518,0,0,,
M2,calibration_drift_machine,270,9.769949844733418,0,0,,
M3,healthy_control_machine,270,9.906374611934611,0,0,,
M4,bearing_degradation_machine,270,11.970803214297922,0,0,,0.0
M1,tool_wear_machine,271,14.919649585174735,0,0,,
M2,calibration_drift_machine,271,10.195930644514878,0,0,,
M3,healthy_control_machine,271,10.046114428679621,0,0,,
M4,bearing_degradation_machine,271,11.980702559826067,0,0,,0.0
M1,tool_wear_machine,272,14.961596191937566,0,0,,
M2,calibration_drift_machine,272,9.761959005325028,0,0,,
M3,healthy_control_machine,272,9.877814568107974,0,0,,
M4,bearing_degradation_machine,272,12.001802403497813,0,0,,0.0
M1,tool_wear_machine,273,15.004617163555727,0,0,,
M2,calibration_drift_machine,273,9.974757396660417,0,0,,
M3,healthy_control_machine,273,9.851714870950067,0,0,,
M4,bearing_degradation_machine,273,12.015549743449535,0,0,,0.0
M1,tool_wear_machine,274,15.092960035095821,0,0,,
M2,calibration_drift_machine,274,9.750813005125185,0,0,,
M3,healthy_control_machine,274,10.204545226241745,0,0,,
M4,bearing_degradation_machine,274,12.029645603828229,0,0,,0.0
M1,tool_wear_machine,275,15.188913327800979,0,0,,
M2,calibration_drift_machine,275,10.110319871101206,0,0,,
M3,healthy_control_machine,275,9.985357715093205,0,0,,
M4,bearing_degradation_machine,275,12.040225104819832,0,0,,0.0
M1,tool_wear_machine,276,15.253973347549998,0,0,,
M2,calibration_drift_machine,276,10.263089294928493,0,0,,
M3,healthy_control_machine,276,9.91279972299105,0,0,,
M4,bearing_degradation_machine,276,12.054676428917963,0,0,,0.0
M1,tool_wear_machine,277,15.300325806642785,0,0,,
M2,calibration_drift_machine,277,10.105493755062444,0,0,,
M3,healthy_control_machine,277,9.937155589258694,0,0,,
M4,bearing_degradation_machine,277,12.065185432203032,0,0,,0.0
M1,tool_wear_machine,278,15.373748237439289,0,0,,
M2,calibration_drift_machine,278,10.13889181582187,0,0,,
M3,healthy_control_machine,278,10.231709063277608,0,0,,
M4,bearing_degradation_machine,278,12.087848160915545,0,0,,0.0
M1,tool_wear_machine,279,15.454394521712986,0,0,,
M2,calibration_drift_machine,279,10.19468291056273,0,0,,
M3,healthy_control_machine,279,10.024177919074184,0,0,,
M4,bearing_degradation_machine,279,12.102748988217002,0,0,,0.0
M1,tool_wear_machine,280,15.525240248266062,0,0,,
M2,calibration_drift_machine,280,9.895126717765727,1,0,,
M3,healthy_control_machine,280,9.703827426043954,0,0,,
M4,bearing_degradation_machine,280,12.126200943574117,0,0,,0.0
M1,tool_wear_machine,281,15.622045622947596,0,0,,
M2,calibration_drift_machine,281,9.859557070379271,0,0,,
M3,healthy_control_machine,281,10.062117283900673,0,0,,
M4,bearing_degradation_machine,281,12.145209672487304,0,0,,0.0
M1,tool_wear_machine,282,15.680478607968872,0,0,,
M2,calibration_drift_machine,282,9.796135360585904,0,0,,
M3,healthy_control_machine,282,10.154369786965301,0,0,,
M4,bearing_degradation_machine,282,12.154555715083454,0,0,,0.0
M1,tool_wear_machine,283,15.730259754797766,0,0,,
M2,calibration_drift_machine,283,10.200968323416642,0,0,,
M3,healthy_control_machine,283,9.838885128259179,0,0,,
M4,bearing_degradation_machine,283,12.177379135850753,0,0,,0.0
M1,tool_wear_machine,284,15.771978900452424,0,0,,
M2,calibration_drift_machine,284,10.172423174889564,0,0,,
M3,healthy_control_machine,284,10.053011332589891,0,0,,
M4,bearing_degradation_machine,284,12.200959942464468,0,0,,0.0
M1,tool_wear_machine,285,15.834462218682868,0,0,,
M2,calibration_drift_machine,285,9.955672742771338,0,0,,
M3,healthy_control_machine,285,9.834591135312115,0,0,,
M4,bearing_degradation_machine,285,12.22203682745988,0,0,,0.0
M1,tool_wear_machine,286,15.87947371356367,0,0,,
M2,calibration_drift_machine,286,9.730776309388729,0,0,,
M3,healthy_control_machine,286,9.900640707393249,0,0,,
M4,bearing_degradation_machine,286,12.238515876850762,0,0,,0.0
M1,tool_wear_machine,287,15.928428681748157,0,0,,
M2,calibration_drift_machine,287,9.94507334884509,0,0,,
M3,healthy_control_machine,287,9.72080362253564,0,0,,
M4,bearing_degradation_machine,287,12.25767049592497,0,0,,0.0
M1,tool_wear_machine,288,15.986265914005036,0,0,,
M2,calibration_drift_machine,288,9.84431895110809,0,0,,
M3,healthy_control_machine,288,10.10385527854673,0,0,,
M4,bearing_degradation_machine,288,12.27202237052029,0,0,,0.0
M1,tool_wear_machine,289,16.031139692093436,0,0,,
M2,calibration_drift_machine,289,10.29305259637809,0,0,,
M3,healthy_control_machine,289,10.095653777249199,0,0,,
M4,bearing_degradation_machine,289,12.293879995246336,0,0,,0.0
M1,tool_wear_machine,290,16.090956772143564,0,0,,
M2,calibration_drift_machine,290,9.820917026803787,0,0,,
M3,healthy_control_machine,290,10.193963927608019,0,0,,
M4,bearing_degradation_machine,290,12.31435226246912,0,0,,0.0
M1,tool_wear_machine,291,16.14860081987417,0,0,,
M2,calibration_drift_machine,291,9.851815804552151,0,0,,
M3,healthy_control_machine,291,9.775573117827616,0,0,,
M4,bearing_degradation_machine,291,12.33313368484144,0,0,,0.0
M1,tool_wear_machine,292,16.22955276744643,0,0,,
M2,calibration_drift_machine,292,9.865553616628327,0,0,,
M3,healthy_control_machine,292,10.115412583692649,0,0,,
M4,bearing_degradation_machine,292,12.351138967560711,0,0,,0.0
M1,tool_wear_machine,293,16.320519551819977,1,0,,
M2,calibration_drift_machine,293,9.904791187570032,0,0,,
M3,healthy_control_machine,293,9.899182902841508,0,0,,
M4,bearing_degradation_machine,293,12.359357886196882,0,0,,0.0
M1,tool_wear_machine,294,16.39340826398366,0,0,,
M2,calibration_drift_machine,294,10.098294684911636,0,0,,
M3,healthy_control_machine,294,10.23423059251316,0,0,,
M4,bearing_degradation_machine,294,12.376380599264973,0,0,,0.0
M1,tool_wear_machine,295,16.48844434797832,0,0,,
M2,calibration_drift_machine,295,10.128831300101222,0,0,,
M3,healthy_control_machine,295,10.118699671303101,0,0,,
M4,bearing_degradation_machine,295,12.397055658381799,1,0,,0.0
M1,tool_wear_machine,296,16.54476162154221,0,0,,
M2,calibration_drift_machine,296,10.080226959859317,0,0,,
M3,healthy_control_machine,296,10.137266832670388,0,0,,
M4,bearing_degradation_machine,296,12.415696554205905,0,0,,0.0
M1,tool_wear_machine,297,16.639865474067104,0,0,,
M2,calibration_drift_machine,297,9.941216330132944,0,0,,
M3,healthy_control_machine,297,9.770931173374652,1,0,,
M4,bearing_degradation_machine,297,12.435090746939995,0,0,,0.0
M1,tool_wear_machine,298,16.73732337284346,0,0,,
M2,calibration_drift_machine,298,9.751033831293544,0,0,,
M3,healthy_control_machine,298,10.064281168530146,0,0,,
M4,bearing_degradation_machine,298,12.446935532915202,0,0,,0.0
M1,tool_wear_machine,299,16.803969586257857,0,0,,
M2,calibration_drift_machine,299,10.297341340294413,0,0,,
M3,healthy_control_machine,299,9.896164614602005,0,0,,
M4,bearing_degradation_machine,299,12.461378792451114,0,0,,0.0
M1,tool_wear_machine,300,10.0,0,1,tool_replacement,
M2,calibration_drift_machine,300,10.120366897836671,0,1,recalibration,
M3,healthy_control_machine,300,9.999975395178874,0,1,routine_check,
M4,bearing_degradation_machine,300,10.0,0,1,bearing_replacement,0.0
M1,tool_wear_machine,301,10.090997559830193,0,0,,
M2,calibration_drift_machine,301,10.278087968484597,0,0,,
M3,healthy_control_machine,301,10.051338237275981,0,0,,
M4,bearing_degradation_machine,301,10.009376514512526,0,0,,0.0
M1,tool_wear_machine,302,10.169264008340928,0,0,,
M2,calibration_drift_machine,302,9.998877966128825,0,0,,
M3,healthy_control_machine,302,9.884662543175889,0,0,,
M4,bearing_degradation_machine,302,10.031743479207627,0,0,,0.0
M1,tool_wear_machine,303,10.23723490380858,0,0,,
M2,calibration_drift_machine,303,10.033878782409293,0,0,,
M3,healthy_control_machine,303,9.71256047069604,0,0,,
M4,bearing_degradation_machine,303,10.04065358157207,0,0,,0.0
M1,tool_wear_machine,304,10.322610131293928,0,0,,
M2,calibration_drift_machine,304,10.26083794929298,0,0,,
M3,healthy_control_machine,304,10.050725867955675,0,0,,
M4,bearing_degradation_machine,304,10.054699008991705,0,0,,0.0
M1,tool_wear_machine,305,10.422475094634539,0,0,,
M2,calibration_drift_machine,305,9.94042250010068,0,0,,
M3,healthy_control_machine,305,9.948895393312812,0,0,,
M4,bearing_degradation_machine,305,10.073254053358593,0,0,,0.0
M1,tool_wear_machine,306,10.501401017804103,0,0,,
M2,calibration_drift_machine,306,9.986449713688213,0,0,,
M3,healthy_control_machine,306,9.940877067453426,0,0,,
M4,bearing_degradation_machine,306,10.083283237719398,0,0,,0.0
M1,tool_wear_machine,307,10.574542986073137,0,0,,
M2,calibration_drift_machine,307,10.04618896745061,0,0,,
M3,healthy_control_machine,307,10.024167335912452,0,0,,
M4,bearing_degradation_machine,307,10.10033684668441,0,0,,0.0
M1,tool_wear_machine,308,10.640509275133645,0,0,,
M2,calibration_drift_machine,308,10.263741153415099,0,0,,
M3,healthy_control_machine,308,10.197063202563395,0,0,,
M4,bearing_degradation_machine,308,10.11596626872814,0,0,,0.0
M1,tool_wear_machine,309,10.687970025619498,0,0,,
M2,calibration_drift_machine,309,9.806292113933575,0,0,,
M3,healthy_control_machine,309,9.943253695083493,0,0,,
M4,bearing_degradation_machine,309,10.133256592342695,0,0,,0.0
M1,tool_wear_machine,310,10.729293994540436,0,0,,
M2,calibration_drift_machine,310,10.188632067561256,0,0,,
M3,healthy_control_machine,310,9.9639133838283,0,0,,
M4,bearing_degradation_machine,310,10.14735182186307,0,0,,0.0
M1,tool_wear_machine,311,10.795848635296405,0,0,,
M2,calibration_drift_machine,311,10.195804486570111,0,0,,
M3,healthy_control_machine,311,10.17987001866747,0,0,,
M4,bearing_degradation_machine,311,10.168566738799871,0,0,,0.0
M1,tool_wear_machine,312,10.868315464789134,0,0,,
M2,calibration_drift_machine,312,10.075390473656366,0,0,,
M3,healthy_control_machine,312,9.735752258411885,0,0,,
M4,bearing_degradation_machine,312,10.188785815109476,0,0,,0.0
M1,tool_wear_machine,313,10.91811747029304,0,0,,
M2,calibration_drift_machine,313,9.932024234226386,0,0,,
M3,healthy_control_machine,313,10.00702446826882,0,0,,
M4,bearing_degradation_machine,313,10.202910360715924,0,0,,0.0
M1,tool_wear_machine,314,10.992549421273665,0,0,,
M2,calibration_drift_machine,314,10.034724205396044,0,0,,
M3,healthy_control_machine,314,9.758804610868445,0,0,,
M4,bearing_degradation_machine,314,10.213874790321261,0,0,,0.0
M1,tool_wear_machine,315,11.050346170203092,0,0,,
M2,calibration_drift_machine,315,9.776166648252984,0,0,,
M3,healthy_control_machine,315,9.84750846549604,0,0,,
M4,bearing_degradation_machine,315,10.23770687565541,0,0,,0.0
M1,tool_wear_machine,316,11.094951653916416,1,0,,
M2,calibration_drift_machine,316,10.085091710080862,0,0,,
M3,healthy_control_machine,316,9.949265800355255,0,0,,
M4,bearing_degradation_machine,316,10.251072821354889,0,0,,0.0
M1,tool_wear_machine,317,11.153873478512383,0,0,,
M2,calibration_drift_machine,317,9.758179402579255,0,0,,
M3,healthy_control_machine,317,10.106527483110266,0,0,,
M4,bearing_degradation_machine,317,10.266674259320757,0,0,,0.0
M1,tool_wear_machine,318,11.253424355722101,0,0,,
M2,calibration_drift_machine,318,10.198373656259076,0,0,,
M3,healthy_control_machine,318,9.945803721575512,0,0,,
M4,bearing_degradation_machine,318,10.27756852974282,0,0,,0.0
M1,tool_wear_machine,319,11.343381062121669,0,0,,
M2,calibration_drift_machine,319,9.735770395206796,0,0,,
M3,healthy_control_machine,319,9.949491140811046,0,0,,
M4,bearing_degradation_machine,319,10.29201236149877,0,0,,0.0
M1,tool_wear_machine,320,11.391361650056108,0,0,,
M2,calibration_drift_machine,320,10.227760898027057,0,0,,
M3,healthy_control_machine,320,9.82498923400511,0,0,,
M4,bearing_degradation_machine,320,10.310719865977568,0,0,,0.0
M1,tool_wear_machine,321,11.441049120099963,0,0,,
M2,calibration_drift_machine,321,10.042172163238835,0,0,,
M3,healthy_control_machine,321,9.715119456892642,0,0,,
M4,bearing_degradation_machine,321,10.331203268354137,0,0,,0.0
M1,tool_wear_machine,322,11.525150631271352,0,0,,
M2,calibration_drift_machine,322,9.779909275400515,0,0,,
M3,healthy_control_machine,322,10.059579572203834,0,0,,
M4,bearing_degradation_machine,322,10.34381422076949,0,0,,0.0
M1,tool_wear_machine,323,11.6002402999497,0,0,,
M2,calibration_drift_machine,323,9.982989694450357,0,0,,
M3,healthy_control_machine,323,10.030319008357736,0,0,,
M4,bearing_degradation_machine,323,10.36015625311307,0,0,,0.0
M1,tool_wear_machine,324,11.69367980727741,0,0,,
M2,calibration_drift_machine,324,9.95780401801309,0,0,,
M3,healthy_control_machine,324,10.043273778233324,0,0,,
M4,bearing_degradation_machine,324,10.372457014953554,0,0,,0.0
M1,tool_wear_machine,325,11.759269792111922,0,0,,
M2,calibration_drift_machine,325,9.752672942234897,0,0,,
M3,healthy_control_machine,325,9.828396807218988,0,0,,
M4,bearing_degradation_machine,325,10.386862020332321,0,0,,0.0
M1,tool_wear_machine,326,11.855234968455541,1,0,,
M2,calibration_drift_machine,326,10.231702776433595,0,0,,
M3,healthy_control_machine,326,10.09781632223389,0,0,,
M4,bearing_degradation_machine,326,10.409769866785386,0,0,,0.0
M1,tool_wear_machine,327,11.909099819628011,0,0,,
M2,calibration_drift_machine,327,9.832390635773049,0,0,,
M3,healthy_control_machine,327,10.000034955514652,0,0,,
M4,bearing_degradation_machine,327,10.421594928930585,0,0,,0.0
M1,tool_wear_machine,328,12.007693481027385,0,0,,
M2,calibration_drift_machine,328,9.88203132617748,0,0,,
M3,healthy_control_machine,328,10.114993391119924,0,0,,
M4,bearing_degradation_machine,328,10.435891814308286,0,0,,0.0
M1,tool_wear_machine,329,12.077960837527547,0,0,,
M2,calibration_drift_machine,329,10.087131145506799,0,0,,
M3,healthy_control_machine,329,9.943195216388172,0,0,,
M4,bearing_degradation_machine,329,10.447069920130076,0,0,,0.0
M1,tool_wear_machine,330,12.168728290159361,0,0,,
M2,calibration_drift_machine,330,9.926005864257677,0,0,,
M3,healthy_control_machine,330,9.99170419246293,0,0,,
M4,bearing_degradation_machine,330,10.459046557264916,0,0,,0.0
M1,tool_wear_machine,331,12.260162146401548,0,0,,
M2,calibration_drift_machine,331,10.114193708140437,0,0,,
M3,healthy_control_machine,331,9.8989701094647,0,0,,
M4,bearing_degradation_machine,331,10.477378157958531,0,0,,0.0
M1,tool_wear_machine,332,12.308400148364482,0,0,,
M2,calibration_drift_machine,332,10.097388243238433,0,0,,
M3,healthy_control_machine,332,10.267449821335559,0,0,,
M4,bearing_degradation_machine,332,10.499114261231357,0,0,,0.0
M1,tool_wear_machine,333,12.400782737185395,0,0,,
M2,calibration_drift_machine,333,10.130478994367147,0,0,,
M3,healthy_control_machine,333,9.930038284634955,0,0,,
M4,bearing_degradation_machine,333,10.520497336310875,0,0,,0.0
M1,tool_wear_machine,334,12.46843663747779,0,0,,
M2,calibration_drift_machine,334,10.125633293094632,0,0,,
M3,healthy_control_machine,334,10.102607788319746,0,0,,
M4,bearing_degradation_machine,334,10.534305061757337,0,0,,0.0
M1,tool_wear_machine,335,12.511268439579633,0,0,,
M2,calibration_drift_machine,335,10.078825586586026,0,0,,
M3,healthy_control_machine,335,10.265234931693158,0,0,,
M4,bearing_degradation_machine,335,10.554713146504842,0,0,,0.0
M1,tool_wear_machine,336,12.573416611208184,0,0,,
M2,calibration_drift_machine,336,10.012326302382915,0,0,,
M3,healthy_control_machine,336,10.003312475034095,0,0,,
M4,bearing_degradation_machine,336,10.564927092020369,0,0,,0.0
M1,tool_wear_machine,337,12.638325350447749,0,0,,
M2,calibration_drift_machine,337,9.81742758405979,0,0,,
M3,healthy_control_machine,337,9.951381864267715,0,0,,
M4,bearing_degradation_machine,337,10.577033447335348,0,0,,0.0
M1,tool_wear_machine,338,12.704441087227142,0,0,,
M2,calibration_drift_machine,338,9.732839624154991,0,0,,
M3,healthy_control_machine,338,9.831780957156742,1,0,,
M4,bearing_degradation_machine,338,10.599673471939308,0,0,,0.0
M1,tool_wear_machine,339,12.787882838553518,0,0,,
M2,calibration_drift_machine,339,9.77148440319763,0,0,,
M3,healthy_control_machine,339,9.924894954609998,0,0,,
M4,bearing_degradation_machine,339,10.619172961751502,0,0,,0.0
M1,tool_wear_machine,340,12.839275358299274,0,0,,
M2,calibration_drift_machine,340,10.181441070670795,0,0,,
M3,healthy_control_machine,340,10.105352064140463,0,0,,
M4,bearing_degradation_machine,340,10.640956092727844,0,0,,0.0
M1,tool_wear_machine,341,12.9082692828518,0,0,,
M2,calibration_drift_machine,341,9.849162930767983,0,0,,
M3,healthy_control_machine,341,10.214518364651154,0,0,,
M4,bearing_degradation_machine,341,10.660258044676803,0,0,,0.0
M1,tool_wear_machine,342,12.968509119382546,0,0,,
M2,calibration_drift_machine,342,9.88469149001567,0,0,,
M3,healthy_control_machine,342,9.740911971859278,0,0,,
M4,bearing_degradation_machine,342,10.677146837794973,0,0,,0.0
M1,tool_wear_machine,343,13.038086537681895,0,0,,
M2,calibration_drift_machine,343,10.272041727629256,0,0,,
M3,healthy_control_machine,343,9.878839720702002,0,0,,
M4,bearing_degradation_machine,343,10.687775427287333,0,0,,0.0
M1,tool_wear_machine,344,13.132652307903049,0,0,,
M2,calibration_drift_machine,344,10.026778522664282,0,0,,
M3,healthy_control_machine,344,9.848176700195136,0,0,,
M4,bearing_degradation_machine,344,10.698476387379886,0,0,,0.0
M1,tool_wear_machine,345,13.227204436075437,0,0,,
M2,calibration_drift_machine,345,9.819531811502246,0,0,,
M3,healthy_control_machine,345,9.92623235860102,0,0,,
M4,bearing_degradation_machine,345,10.71518927257436,0,0,,0.0
M1,tool_wear_machine,346,13.314990869766847,0,0,,
M2,calibration_drift_machine,346,9.793463956348102,0,0,,
M3,healthy_control_machine,346,9.92641790607799,0,0,,
M4,bearing_degradation_machine,346,10.723826255605493,0,0,,0.0
M1,tool_wear_machine,347,13.365736566126538,0,0,,
M2,calibration_drift_machine,347,9.78471943812231,0,0,,
M3,healthy_control_machine,347,10.288754546434767,0,0,,
M4,bearing_degradation_machine,347,10.744230008227877,0,0,,0.0
M1,tool_wear_machine,348,13.460795402800803,0,0,,
M2,calibration_drift_machine,348,10.184960926729767,0,0,,
M3,healthy_control_machine,348,9.888221874854294,0,0,,
M4,bearing_degradation_machine,348,10.757925332603408,0,0,,0.0
M1,tool_wear_machine,349,13.512596694639573,0,0,,
M2,calibration_drift_machine,349,10.085677042303786,0,0,,
M3,healthy_control_machine,349,9.917501190718909,0,0,,
M4,bearing_degradation_machine,349,10.7691907351819,0,0,,0.0
M1,tool_wear_machine,350,13.573172474405125,0,0,,
M2,calibration_drift_machine,350,10.11402813304567,0,0,,
M3,healthy_control_machine,350,10.06588765692887,0,0,,
M4,bearing_degradation_machine,350,10.78337965105473,0,0,,0.0
M1,tool_wear_machine,351,13.613535296996163,0,0,,
M2,calibration_drift_machine,351,9.884607453686769,0,0,,
M3,healthy_control_machine,351,10.279499391831,0,0,,
M4,bearing_degradation_machine,351,10.8032447087902,0,0,,0.0
M1,tool_wear_machine,352,13.663509058719264,0,0,,
M2,calibration_drift_machine,352,9.923249352977738,0,0,,
M3,healthy_control_machine,352,10.271237467983402,0,0,,
M4,bearing_degradation_machine,352,10.820803576671373,0,0,,0.0
M1,tool_wear_machine,353,13.748143369957392,0,0,,
M2,calibration_drift_machine,353,9.905279560067138,0,0,,
M3,healthy_control_machine,353,9.99342904026957,0,0,,
M4,bearing_degradation_machine,353,10.843356352239567,0,0,,0.0
M1,tool_wear_machine,354,13.839051676421768,0,0,,
M2,calibration_drift_machine,354,10.264595393544662,0,0,,
M3,healthy_control_machine,354,10.183058387224682,0,0,,
M4,bearing_degradation_machine,354,10.857677205645277,0,0,,0.0
M1,tool_wear_machine,355,13.900470622189887,0,0,,
M2,calibration_drift_machine,355,10.149621661986973,0,0,,
M3,healthy_control_machine,355,9.875146704098684,0,0,,
M4,bearing_degradation_machine,355,10.873398825415862,0,0,,0.0
M1,tool_wear_machine,356,13.968976642631391,0,0,,
M2,calibration_drift_machine,356,10.1243673471434,0,0,,
M3,healthy_control_machine,356,9.774069919486212,0,0,,
M4,bearing_degradation_machine,356,10.881413920060144,0,0,,0.0
M1,tool_wear_machine,357,14.042016270185584,0,0,,
M2,calibration_drift_machine,357,10.06015084605975,0,0,,
M3,healthy_control_machine,357,10.285246220610848,0,0,,
M4,bearing_degradation_machine,357,10.894880177863193,0,0,,0.0
M1,tool_wear_machine,358,14.130960993023152,0,0,,
M2,calibration_drift_machine,358,9.984061395625012,0,0,,
M3,healthy_control_machine,358,10.221789810887303,0,0,,
M4,bearing_degradation_machine,358,10.915308952858531,0,0,,0.0
