machine_id,cycle,sensor_name,sensor_value
M2,132,calibration_offset,0.8920725324247883
M3,132,component_condition,0.60620314850745
M4,132,bearing_degradation,2.639701983230029
M4,132,vibration,1.5580253621963704
M4,132,temperature,46.398956908021404
M4,132,motor_current,5.9901703970076525
M5,132,machine_health,0.6440168210153624
M5,132,defect_pressure,0.022046194453457978
M1,133,tool_wear,1.1446764299408032
M2,133,calibration_offset,0.9213668412259964
M3,133,component_condition,0.6225420802632724
M4,133,bearing_degradation,2.661740451850332
M4,133,vibration,1.6039485097356174
M4,133,temperature,46.523611361401876
M4,133,motor_current,5.953027073891366
M5,133,machine_health,0.6680694964770727
M5,133,defect_pressure,0.021674079832252093
M1,134,tool_wear,1.1678031740250536
M2,134,calibration_offset,0.948558517941528
M3,134,component_condition,0.6445551015942396
M4,134,bearing_degradation,2.6844225324778583
M4,134,vibration,1.5308622346045209
M4,134,temperature,46.529211933510155
M4,134,motor_current,5.911918505008279
M5,134,machine_health,0.680869978428139
M5,134,defect_pressure,0.021324292088318562
M1,135,tool_wear,1.1977435842381452
M2,135,calibration_offset,0.9684609607599879
M3,135,component_condition,0.6586949531630081
M4,135,bearing_degradation,2.694575813130843
M4,135,vibration,1.5497372061625232
M4,135,temperature,46.406696301598885
M4,135,motor_current,5.864706685421933
M5,135,machine_health,0.702310951295525
M5,135,defect_pressure,0.020995491609021043
M1,136,tool_wear,1.2456961958211297
M2,136,calibration_offset,0.9856382799298822
M3,136,component_condition,0.6755994160190419
M4,136,bearing_degradation,2.7144467447376455
M4,136,vibration,1.6060045744982248
M4,136,temperature,46.87605079825973
M4,136,motor_current,5.876354184637773
M5,136,machine_health,0.7207475148663016
M5,136,defect_pressure,0.020686419158481375
M1,137,tool_wear,1.2871171751551354
M2,137,calibration_offset,1.0083725978764517
M3,137,component_condition,0.7020233816700465
M4,137,bearing_degradation,2.7254694523664873
M4,137,vibration,1.5659485029799671
M4,137,temperature,46.74180137435237
M4,137,motor_current,5.974673398918148
M5,137,machine_health,0.7384242925272012
M5,137,defect_pressure,0.020395891054974087
M1,138,tool_wear,1.3107479251696912
M2,138,calibration_offset,1.0421520490716623
M3,138,component_condition,0.7191188075067662
M4,138,bearing_degradation,2.7490428514999388
M4,138,vibration,1.585809139683762
M4,138,temperature,46.948530567092234
M4,138,motor_current,5.864191234830527
M5,138,machine_health,0.7606757618940976
M5,138,defect_pressure,0.020122794637677237
M1,139,tool_wear,1.334364677661802
M2,139,calibration_offset,1.0588131451805567
M3,139,component_condition,0.7293529397213843
M4,139,bearing_degradation,2.768762861375891
M4,139,vibration,1.6152251332238114
M4,139,temperature,46.81054981218115
M4,139,motor_current,5.893667660506311
M5,139,machine_health,0.7852592316450865
M5,139,defect_pressure,0.019866084005418196
M1,140,tool_wear,1.3751394624618787
M2,140,calibration_offset,1.0906373107404175
M3,140,component_condition,0.7551326429198001
M4,140,bearing_degradation,2.7952113088492565
M4,140,vibration,1.653840757305831
M4,140,temperature,47.218039365122536
M4,140,motor_current,5.9645210021998984
M5,140,machine_health,0.802682680113839
M5,140,defect_pressure,0.019624776011094698
M1,141,tool_wear,1.4157916130166428
M2,141,calibration_offset,1.1098088157828863
M3,141,component_condition,0.7829345836234762
M4,141,bearing_degradation,2.8057202640473715
M4,141,vibration,1.6368703442475971
M4,141,temperature,47.42009289829734
M4,141,motor_current,5.950122925732838
M5,141,machine_health,0.8189070300151069
M5,141,defect_pressure,0.01939794649643061
M1,142,tool_wear,1.446729424862569
M2,142,calibration_offset,1.1495097149367761
M3,142,component_condition,0.7957456429750435
M4,142,bearing_degradation,2.8258293664055807
M4,142,vibration,1.6767334872740025
M4,142,temperature,47.456356446180756
M4,142,motor_current,5.8968394807569355
M5,142,machine_health,0.8321075287443708
M5,142,defect_pressure,0.019184726752646368
M1,143,tool_wear,1.4804851151290257
M2,143,calibration_offset,1.187011794512188
M3,143,component_condition,0.8120249773225905
M4,143,bearing_degradation,2.8523635136004106
M4,143,vibration,1.6893467217612106
M4,143,temperature,47.43947311833405
M4,143,motor_current,6.090554326841662
M5,143,machine_health,0.8489152708294608
M5,143,defect_pressure,0.018984300193489182
M1,144,tool_wear,1.517096459689766
M2,144,calibration_offset,1.2210593398273097
M3,144,component_condition,0.8280716423096204
M4,144,bearing_degradation,2.863516465244391
M4,144,vibration,1.6296513839812279
M4,144,temperature,47.41672936135243
M4,144,motor_current,6.095514240008819
M5,144,machine_health,0.8705246228493347
M5,144,defect_pressure,0.018795899227881427
M1,145,tool_wear,1.5558834893323978
M2,145,calibration_offset,1.2461038098436679
M3,145,component_condition,0.8505397614728092
M4,145,bearing_degradation,2.8775427074008397
M4,145,vibration,1.6405308572867678
M4,145,temperature,47.26199495717198
M4,145,motor_current,6.002249155087659
M5,145,machine_health,0.8998051997926451
M5,145,defect_pressure,0.018618802320210136
M1,146,tool_wear,1.5918850881953588
M2,146,calibration_offset,1.2643701184392544
M3,146,component_condition,0.8764239747237973
M4,146,bearing_degradation,2.906423549277348
M4,146,vibration,1.6274490166514506
M4,146,temperature,47.38532788927722
M4,146,motor_current,6.113445717879609
M5,146,machine_health,0.9215798302352715
M5,146,defect_pressure,0.018452331226999123
M1,147,tool_wear,1.6179817809279413
M2,147,calibration_offset,1.28903363110983
M3,147,component_condition,0.8979695553084599
M4,147,bearing_degradation,2.924575233448824
M4,147,vibration,1.70258198559016
M4,147,temperature,47.68288434717697
M4,147,motor_current,6.038307121998203
M5,147,machine_health,0.9337651144414639
M5,147,defect_pressure,0.01829584839938077
M1,148,tool_wear,1.6633908465541531
M2,148,calibration_offset,1.3055950709503068
M3,148,component_condition,0.9181782050885445
M4,148,bearing_degradation,2.9349575553374194
M4,148,vibration,1.6716673689667496
M4,148,temperature,47.90771640451884
M4,148,motor_current,6.071776535907743
M5,148,machine_health,0.9497530262088976
M5,148,defect_pressure,0.01814875454141952
M1,149,tool_wear,1.6917536427265898
M2,149,calibration_offset,1.3445312714262592
M3,149,component_condition,0.9417146310656924
M4,149,bearing_degradation,2.9452438608907605
M4,149,vibration,1.7018844962124573
M4,149,temperature,48.20100468053459
M4,149,motor_current,6.07893057770247
M5,149,machine_health,0.9751314818510504
M5,149,defect_pressure,0.018010486314935945
M1,150,tool_wear,1.7371312859169217
M2,150,calibration_offset,1.361746389275501
M3,150,component_condition,0.959865491686341
M4,150,bearing_degradation,0.0
M4,150,vibration,0.46109980987913146
M4,150,temperature,47.56584533848666
M4,150,motor_current,5.089537605192894
M5,150,machine_health,0.9955830138377852
M5,150,defect_pressure,0.017880514182041382
M1,151,tool_wear,1.7721500139590343
M2,151,calibration_offset,1.3944235512071685
M3,151,component_condition,0.9779229573389938
M4,151,bearing_degradation,0.015620089978174271
M4,151,vibration,0.5365963103209581
M4,151,temperature,47.07148366381056
M4,151,motor_current,4.986487570397874
M5,151,machine_health,1.015111753564661
M5,151,defect_pressure,0.017758340377120492
M1,152,tool_wear,1.8215194474142786
M2,152,calibration_offset,1.4183689033100073
M3,152,component_condition,1.0056961389443018
M4,152,bearing_degradation,0.037337385747244656
M4,152,vibration,0.5274133405778382
M4,152,temperature,46.11860199688958
M4,152,motor_current,5.049591529256216
M5,152,machine_health,1.041562449452345
M5,152,defect_pressure,0.01764349700049486
M1,153,tool_wear,1.857124544183601
M2,153,calibration_offset,1.4527525570700857
M3,153,component_condition,1.021381620802852
M4,153,bearing_degradation,0.048424026443702736
M4,153,vibration,0.5442341339901011
M4,153,temperature,45.4118210822904
M4,153,motor_current,4.916975347856193
M5,153,machine_health,1.057085840608763
M5,153,defect_pressure,0.017535544226466762
M1,154,tool_wear,1.9023046989542811
M2,154,calibration_offset,1.4739231538001332
M3,154,component_condition,1.0334194685641724
M4,154,bearing_degradation,0.07527826448691383
M4,154,vibration,0.5114460975532799
M4,154,temperature,45.066581936473035
M4,154,motor_current,5.104721821532567
M5,154,machine_health,1.074632201688027
M5,154,defect_pressure,0.01743406861888035
M1,155,tool_wear,1.9429152769493785
M2,155,calibration_offset,1.4986143739365243
M3,155,component_condition,1.0435067339571786
M4,155,bearing_degradation,0.09860597275847796
M4,155,vibration,0.5860471396162589
M4,155,temperature,44.746128208803746
M4,155,motor_current,5.124666632011735
M5,155,machine_health,1.0867395001330442
M5,155,defect_pressure,0.017338681547749125
M1,156,tool_wear,1.9643608573211773
M2,156,calibration_offset,1.5375343693236314
M3,156,component_condition,1.0626607260603644
M4,156,bearing_degradation,0.11600223787822149
M4,156,vibration,0.5016363971700359
M4,156,temperature,44.46685663639759
M4,156,motor_current,5.023901669638153
M5,156,machine_health,1.1009793812270174
M5,156,defect_pressure,0.01724901770088577
M1,157,tool_wear,2.0107655594588216
M2,157,calibration_offset,1.5694796993313824
M3,157,component_condition,1.075392744133388
M4,157,bearing_degradation,0.13231478475348848
M4,157,vibration,0.5674091743036267
M4,157,temperature,43.996943952750776
M4,157,motor_current,5.088951551320244
M5,157,machine_health,1.116727573156329
M5,157,defect_pressure,0.01716473368483422
M1,158,tool_wear,2.0341109258284598
M2,158,calibration_offset,1.5911695162495818
M3,158,component_condition,1.0929746251068266
M4,158,bearing_degradation,0.1448021527334987
M4,158,vibration,0.549285128585263
M4,158,temperature,43.636408953964214
M4,158,motor_current,5.031538702907699
M5,158,machine_health,1.1269260495788858
M5,158,defect_pressure,0.01708550670974576
M1,159,tool_wear,2.069681894232346
M2,159,calibration_offset,1.6139661126975038
M3,159,component_condition,1.1134005460599095
M4,159,bearing_degradation,0.1551411060312903
M4,159,vibration,0.5890722635882256
M4,159,temperature,43.503603712796114
M4,159,motor_current,4.978340832935067
M5,159,machine_health,1.142792221794497
M5,159,defect_pressure,0.01701103335316261
M1,160,tool_wear,2.1001247620273946
M2,160,calibration_offset,1.6289999533403905
M3,160,component_condition,1.1428844349362366
M4,160,bearing_degradation,0.1831123181247871
M4,160,vibration,0.6015647685797774
M4,160,temperature,43.37640271109653
M4,160,motor_current,5.0556884631443895
M5,160,machine_health,1.1541061189735844
M5,160,defect_pressure,0.016941028397974445
M1,161,tool_wear,2.1346470741187007
M2,161,calibration_offset,1.6558451990503391
M3,161,component_condition,1.1717389213181189
M4,161,bearing_degradation,0.20400196478079236
M4,161,vibration,0.6278776209376375
M4,161,temperature,42.84532605379117
M4,161,motor_current,5.044536837325551
M5,161,machine_health,1.1669221779514378
M5,161,defect_pressure,0.01687522374009757
M1,162,tool_wear,2.1719960261013114
M2,162,calibration_offset,1.691123293298676
M3,162,component_condition,1.19522152722884
M4,162,bearing_degradation,0.23235168164343217
M4,162,vibration,0.571991123224515
M4,162,temperature,42.61249191379984
M4,162,motor_current,5.159351316054405
M5,162,machine_health,1.1798682388370172
M5,162,defect_pressure,0.016813367361693313
M1,163,tool_wear,2.2054262288636237
M2,163,calibration_offset,1.7300716463250951
M3,163,component_condition,1.2152335986519343
M4,163,bearing_degradation,0.24784575794439
M4,163,vibration,0.6298348522661553
M4,163,temperature,42.40139537204477
M4,163,motor_current,5.096061443686995
M5,163,machine_health,1.1931832344334203
M5,163,defect_pressure,0.01675522236599331
M1,164,tool_wear,2.226925599723414
M2,164,calibration_offset,1.769601459554198
M3,164,component_condition,1.2300731412582753
M4,164,bearing_degradation,0.27687435415162664
M4,164,vibration,0.6602316710572458
M4,164,temperature,42.371351824533406
M4,164,motor_current,5.193134770311434
M5,164,machine_health,1.2119231521467329
M5,164,defect_pressure,0.016700566070035304
M1,165,tool_wear,2.2655958976619313
M2,165,calibration_offset,1.7893541507987911
M3,165,component_condition,1.2589471731146797
M4,165,bearing_degradation,0.3064205123114567
M4,165,vibration,0.6482992256380266
M4,165,temperature,42.023145657515684
M4,165,motor_current,5.102627200602604
M5,165,machine_health,1.2347354558177106
M5,165,defect_pressure,0.01664918915183478
M1,166,tool_wear,2.302548457035514
M2,166,calibration_offset,1.8168265424121897
M3,166,component_condition,1.27608775999408
M4,166,bearing_degradation,0.32910778608889046
M4,166,vibration,0.6038507015048883
M4,166,temperature,41.81256542138651
M4,166,motor_current,5.1847961430514085
M5,166,machine_health,1.2533094962374394
M5,166,defect_pressure,0.01660089484872629
M1,167,tool_wear,2.342421477386546
M2,167,calibration_offset,1.8390486658849188
M3,167,component_condition,1.3059528603025394
M4,167,bearing_degradation,0.34654226741693733
M4,167,vibration,0.627862725589723
M4,167,temperature,41.88783054348116
M4,167,motor_current,5.204975080025009
M5,167,machine_health,1.2704519194234494
M5,167,defect_pressure,0.016555498203804305
M1,168,tool_wear,2.3793436982515517
M2,168,calibration_offset,1.8704644427276156
M3,168,component_condition,1.334317642036048
M4,168,bearing_degradation,0.3609593230761975
M4,168,vibration,0.5982767255630458
M4,168,temperature,41.52894657703076
M4,168,motor_current,5.061380117497835
M5,168,machine_health,1.2994611028349552
M5,168,defect_pressure,0.01651282535757764
M1,169,tool_wear,2.4167463632916353
M2,169,calibration_offset,1.9044338490715487
M3,169,component_condition,1.3621995280867132
M4,169,bearing_degradation,0.3793482829553438
M4,169,vibration,0.6797758634828257
M4,169,temperature,41.47565784419495
M4,169,motor_current,5.1322798694635905
M5,169,machine_health,1.3131838207900222
M5,169,defect_pressure,0.016472712882124575
M1,170,tool_wear,2.442958637567961
M2,170,calibration_offset,1.9211590388868691
M3,170,component_condition,1.3803877695230535
M4,170,bearing_degradation,0.39599210361765586
M4,170,vibration,0.6777586471944419
M4,170,temperature,41.60956338037188
M4,170,motor_current,5.1695273736393705
M5,170,machine_health,1.3339657118447423
M5,170,defect_pressure,0.016435007155198696
M1,171,tool_wear,2.464085770279928
M2,171,calibration_offset,1.9552977076497657
M3,171,component_condition,1.4008379731447653
M4,171,bearing_degradation,0.4105146102426493
M4,171,vibration,0.6446257160606879
M4,171,temperature,41.4541269327605
M4,171,motor_current,5.089763446008397
M5,171,machine_health,1.363302621840728
M5,171,defect_pressure,0.016399563771888368
M1,172,tool_wear,2.5063426600886896
M2,172,calibration_offset,1.980863437575106
M3,172,component_condition,1.4250903998067357
M4,172,bearing_degradation,0.4279334304058046
M4,172,vibration,0.7113673918372369
M4,172,temperature,41.62111038042304
M4,172,motor_current,5.246748381194527
M5,172,machine_health,1.3851153785206207
M5,172,defect_pressure,0.01636624699157666
M1,173,tool_wear,2.5426775688618055
M2,173,calibration_offset,2.0000464701751324
M3,173,component_condition,1.4541348355206876
M4,173,bearing_degradation,0.4499645079918011
M4,173,vibration,0.6596417944173135
M4,173,temperature,41.72264319322102
M4,173,motor_current,5.209288634301517
M5,173,machine_health,1.4052931896324419
M5,173,defect_pressure,0.016334929218083653
M1,174,tool_wear,2.587502758458002
M2,174,calibration_offset,2.0329046360685075
M3,174,component_condition,1.4780267440657533
M4,174,bearing_degradation,0.4654459397786449
M4,174,vibration,0.7168854662981282
M4,174,temperature,41.50715701760641
M4,174,motor_current,5.131974469371503
M5,174,machine_health,1.4324239341074003
M5,174,defect_pressure,0.016305490511000227
M1,175,tool_wear,2.624364942290079
M2,175,calibration_offset,2.0603111048905665
M3,175,component_condition,1.5037508571109746
M4,175,bearing_degradation,0.4759498080578295
M4,175,vibration,0.7242796559949328
M4,175,temperature,41.206077048335565
M4,175,motor_current,5.20732238874605
M5,175,machine_health,1.4471234022073194
M5,175,defect_pressure,0.016277818126341808
M1,176,tool_wear,2.6607578517724146
M2,176,calibration_offset,2.0766028229320157
M3,176,component_condition,1.5310036665339581
M4,176,bearing_degradation,0.4970039495722004
M4,176,vibration,0.6884569480278765
M4,176,temperature,41.013599545521124
M4,176,motor_current,5.247010534132053
M5,176,machine_health,1.462924312846568
M5,176,defect_pressure,0.016251806084762892
M1,177,tool_wear,2.704658293688156
M2,177,calibration_offset,2.1072246754221906
M3,177,component_condition,1.5591254077435834
M4,177,bearing_degradation,0.5080406655545949
M4,177,vibration,0.7081021327295736
M4,177,temperature,40.937231428061594
M4,177,motor_current,5.139169552848537
M5,177,machine_health,1.4796053121599435
M5,177,defect_pressure,0.01622735476567871
M1,178,tool_wear,2.7267088896974547
M2,178,calibration_offset,2.129368633537008
M3,178,component_condition,1.5757745308865576
M4,178,bearing_degradation,0.536929637208481
M4,178,vibration,0.7289452946132482
M4,178,temperature,41.107474665618305
M4,178,motor_current,5.214381803750496
M5,178,machine_health,1.5046241081272098
M5,178,defect_pressure,0.016204370525739583
M1,179,tool_wear,2.75499846295143
M2,179,calibration_offset,2.1688778520605627
M3,179,component_condition,1.5893618245268017
M4,179,bearing_degradation,0.5550016572557128
M4,179,vibration,0.7457891613857458
M4,179,temperature,41.28596035304965
M4,179,motor_current,5.178796307418286
M5,179,machine_health,1.5199096333903825
M5,179,defect_pressure,0.016182765340196803
M1,180,tool_wear,2.7830544756334583
M2,180,calibration_offset,2.2002967536474265
M3,180,component_condition,1.600901413868101
M4,180,bearing_degradation,0.5709474730618594
M4,180,vibration,0.6875856878329913
M4,180,temperature,41.38807531195347
M4,180,motor_current,5.224561371229704
M5,180,machine_health,1.530211847074672
M5,180,defect_pressure,0.01616245646578659
M1,181,tool_wear,2.823335264275035
M2,181,calibration_offset,2.2305469390744137
M3,181,component_condition,1.622854779522155
M4,181,bearing_degradation,0.5830655891499346
M4,181,vibration,0.6987090969197458
M4,181,temperature,41.691029212772946
M4,181,motor_current,5.251380001869435
M5,181,machine_health,1.55196356449686
M5,181,defect_pressure,0.016143366123840985
M1,182,tool_wear,2.8555798150010356
M2,182,calibration_offset,2.2601200904945205
M3,182,component_condition,1.6520063998238315
M4,182,bearing_degradation,0.5968364012649195
M4,182,vibration,0.7559806103084707
M4,182,temperature,41.987181384538495
M4,182,motor_current,5.1292713606173095
M5,182,machine_health,1.5638160741578873
M5,182,defect_pressure,0.01612542120241212
M1,183,tool_wear,2.8886004441822983
M2,183,calibration_offset,2.2859801734696856
M3,183,component_condition,1.6737954796135255
M4,183,bearing_degradation,0.611676842864537
M4,183,vibration,0.7660760094836274
M4,183,temperature,41.72680119074307
M4,183,motor_current,5.153940962295947
M5,183,machine_health,1.5740909852381142
M5,183,defect_pressure,0.016108552976268987
M1,184,tool_wear,2.9167246340234074
M2,184,calibration_offset,2.302543330863257
M3,184,component_condition,1.6959301141078742
M4,184,bearing_degradation,0.6407066570680728
M4,184,vibration,0.7901318462115317
M4,184,temperature,41.92938725988658
M4,184,motor_current,5.288844090982178
M5,184,machine_health,1.5880966255954667
M5,184,defect_pressure,0.01609269684369444
M1,185,tool_wear,2.9588621558240282
M2,185,calibration_offset,2.3192547988465964
M3,185,component_condition,1.7176190923030228
M4,185,bearing_degradation,0.6580756354664045
M4,185,vibration,0.8027648631018788
M4,185,temperature,42.033749053053945
M4,185,motor_current,5.287803877763708
M5,185,machine_health,1.6030642977703309
M5,185,defect_pressure,0.01607779207907437
M1,186,tool_wear,2.992138521268471
M2,186,calibration_offset,2.3576618143833197
M3,186,component_condition,1.7334667545112667
M4,186,bearing_degradation,0.6740965570230907
M4,186,vibration,0.7699017470722492
M4,186,temperature,41.76630876126394
M4,186,motor_current,5.234152940834715
M5,186,machine_health,1.6283531123318409
M5,186,defect_pressure,0.0160637816003315
M1,187,tool_wear,3.019945619208028
M2,187,calibration_offset,2.3766733797401005
M3,187,component_condition,1.756751142211046
M4,187,bearing_degradation,0.6977992432205804
M4,187,vibration,0.7401628836293425
M4,187,temperature,41.672530125881295
M4,187,motor_current,5.206191110191697
M5,187,machine_health,1.6490641886294344
M5,187,defect_pressure,0.016050611750313203
M1,188,tool_wear,3.06480228714521
M2,188,calibration_offset,2.3993682755321193
M3,188,component_condition,1.773285993051647
M4,188,bearing_degradation,0.7266216594712539
M4,188,vibration,0.8282806071027327
M4,188,temperature,41.484804388684694
M4,188,motor_current,5.232863729469222
M5,188,machine_health,1.6629414499881723
M5,188,defect_pressure,0.016038232091296005
M1,189,tool_wear,3.109939538390764
M2,189,calibration_offset,2.4330771718737627
M3,189,component_condition,1.7864933011740418
M4,189,bearing_degradation,0.750500651281457
M4,189,vibration,0.7731600765879797
M4,189,temperature,41.332004925290796
M4,189,motor_current,5.195732125977101
M5,189,machine_health,1.6875894709693398
M5,189,defect_pressure,0.016026595211819837
M1,190,tool_wear,3.132446168516085
M2,190,calibration_offset,2.4522208762978934
M3,190,component_condition,1.8035787277183861
M4,190,bearing_degradation,0.7708851426970611
M4,190,vibration,0.8191293253883897
M4,190,temperature,41.27728136407057
M4,190,motor_current,5.181356231788994
M5,190,machine_health,1.7019805494339357
M5,190,defect_pressure,0.01601565654511224
M1,191,tool_wear,3.169152521811248
M2,191,calibration_offset,2.477944484633647
M3,191,component_condition,1.8276216496420228
M4,191,bearing_degradation,0.7891243045977432
M4,191,vibration,0.8527024184660357
M4,191,temperature,41.46514187177386
M4,191,motor_current,5.282694319892406
M5,191,machine_health,1.7143246275475403
M5,191,defect_pressure,0.0160053741984071
M1,192,tool_wear,3.209914731221979
M2,192,calibration_offset,2.5027409689633475
M3,192,component_condition,1.8477777509211983
M4,192,bearing_degradation,0.8149794668691994
M4,192,vibration,0.7828963773791398
M4,192,temperature,41.54767453724341
M4,192,motor_current,5.29737847239201
M5,192,machine_health,1.7293900752179947
M5,192,defect_pressure,0.015995708792504268
M1,193,tool_wear,3.245984429202406
M2,193,calibration_offset,2.538275678035865
M3,193,component_condition,1.8644503188379355
M4,193,bearing_degradation,0.8286483107972681
M4,193,vibration,0.8669567262750547
M4,193,temperature,41.87103750282166
M4,193,motor_current,5.283288860007078
M5,193,machine_health,1.7554608284072468
M5,193,defect_pressure,0.015986623310955607
M1,194,tool_wear,3.267993637563164
M2,194,calibration_offset,2.5630108015103366
M3,194,component_condition,1.87578161339622
M4,194,bearing_degradation,0.8461576893665981
M4,194,vibration,0.868844530265984
M4,194,temperature,41.89786439900285
M4,194,motor_current,5.3955916620589
M5,194,machine_health,1.7698630549253418
M5,194,defect_pressure,0.015978082958299864
M1,195,tool_wear,3.290055047894883
M2,195,calibration_offset,2.589616764503817
M3,195,component_condition,1.899956926500803
M4,195,bearing_degradation,0.8693913751345952
M4,195,vibration,0.8461554868718129
M4,195,temperature,41.672083457043954
M4,195,motor_current,5.365185909783473
M5,195,machine_health,1.7811923214408671
M5,195,defect_pressure,0.015970055026803466
M1,196,tool_wear,3.3335138472096215
M2,196,calibration_offset,2.624691816302763
M3,196,component_condition,1.9233800759683968
M4,196,bearing_degradation,0.8827889952556099
M4,196,vibration,0.8226131180922729
M4,196,temperature,42.00395752024784
M4,196,motor_current,5.358971708029878
M5,196,machine_health,1.8031354275606732
M5,196,defect_pressure,0.015962508771196853
M1,197,tool_wear,3.3708780498449795
M2,197,calibration_offset,2.643603734202853
M3,197,component_condition,1.9387989299347241
M4,197,bearing_degradation,0.8976190078154667
M4,197,vibration,0.8305388668298263
M4,197,temperature,42.02775797628855
M4,197,motor_current,5.39573435551212
M5,197,machine_health,1.8146748609482908
M5,197,defect_pressure,0.015955415290926634
M1,198,tool_wear,3.41553297824254
M2,198,calibration_offset,2.678509770466387
M3,198,component_condition,1.9540801696285985
M4,198,bearing_degradation,0.9141092438189735
M4,198,vibration,0.8425948837568167
M4,198,temperature,41.91377090284837
M4,198,motor_current,5.358866427115386
M5,198,machine_health,1.8299675614867978
M5,198,defect_pressure,0.01594874741947263
M1,199,tool_wear,3.4588737355368795
M2,199,calibration_offset,2.6982028306086936
M3,199,component_condition,1.9714471139044856
M4,199,bearing_degradation,0.9293007728044745
M4,199,vibration,0.8250879495092361
M4,199,temperature,42.22869550796562
M4,199,motor_current,5.273934607125272
M5,199,machine_health,1.853304509312911
M5,199,defect_pressure,0.015942479620305865
M1,200,tool_wear,0.0
M2,200,calibration_offset,0.0
M3,200,component_condition,0.0
M4,200,bearing_degradation,0.9406458910838219
M4,200,vibration,0.8357501501156958
M4,200,temperature,42.58735529171418
M4,200,motor_current,5.2945539117645195
M5,200,machine_health,0.0
M5,200,defect_pressure,0.015936587889089106
M1,201,tool_wear,0.02121052480579099
M2,201,calibration_offset,0.018252016745723673
M3,201,component_condition,0.025674765021504724
M4,201,bearing_degradation,0.9637327311936763
M4,201,vibration,0.8586949105083517
M4,201,temperature,42.32636844954411
M4,201,motor_current,5.390177133205072
M5,201,machine_health,0.010778760333753312
M5,201,defect_pressure,0.016954660968066384
M1,202,tool_wear,0.058112385327170196
M2,202,calibration_offset,0.054862847917432775
M3,202,component_condition,0.055488348162820035
M4,202,bearing_degradation,0.9878806711943349
M4,202,vibration,0.8840753156469129
M4,202,temperature,42.2274210834381
M4,202,motor_current,5.365128610295569
M5,202,machine_health,0.027616865895863117
M5,202,defect_pressure,0.017911649662305025
M1,203,tool_wear,0.1079813186121367
M2,203,calibration_offset,0.08610057116011896
M3,203,component_condition,0.07735151254360939
M4,203,bearing_degradation,1.011376397237683
M4,203,vibration,0.9223037202834418
M4,203,temperature,42.23196546531902
M4,203,motor_current,5.4423201363647955
M5,203,machine_health,0.05143454542687957
M5,203,defect_pressure,0.018811219034889345
M1,204,tool_wear,0.1362399650156925
M2,204,calibration_offset,0.11699907933078674
M3,204,component_condition,0.10145429545502066
M4,204,bearing_degradation,1.038123738833086
M4,204,vibration,0.8822223383909268
M4,204,temperature,42.031692961235144
M4,204,motor_current,5.419163825870737
M5,204,machine_health,0.07819764492665242
M5,204,defect_pressure,0.019656814245118608
M1,205,tool_wear,0.17231801738125604
M2,205,calibration_offset,0.14204625932805498
M3,205,component_condition,0.11699454594154024
M4,205,bearing_degradation,1.0599805424432482
M4,205,vibration,0.9094846830650004
M4,205,temperature,41.87771143903123
M4,205,motor_current,5.277341942929734
M5,205,machine_health,0.1003345840374552
M5,205,defect_pressure,0.020451673742734114
M1,206,tool_wear,0.212089379685223
M2,206,calibration_offset,0.17862118011202677
M3,206,component_condition,0.14174306765695377
M4,206,bearing_degradation,1.0899253004413203
M4,206,vibration,0.8889727207094674
M4,206,temperature,42.255337404735066
M4,206,motor_current,5.405999961874194
M5,206,machine_health,0.12728234264888266
M5,206,defect_pressure,0.021198841670492692
M1,207,tool_wear,0.23409987581775932
M2,207,calibration_offset,0.2140455277938227
M3,207,component_condition,0.15344513737934948
M4,207,bearing_degradation,1.104141162472321
M4,207,vibration,0.9145930426926956
M4,207,temperature,42.3425103396318
M4,207,motor_current,5.34016184035604
M5,207,machine_health,0.14022785391992448
M5,207,defect_pressure,0.021901179522585752
M1,208,tool_wear,0.2831327197758462
M2,208,calibration_offset,0.2360047398353891
M3,208,component_condition,0.16943280485345644
M4,208,bearing_degradation,1.1192704236926563
M4,208,vibration,0.9332401443244513
M4,208,temperature,42.54843695766386
M4,208,motor_current,5.30425761673632
M5,208,machine_health,0.1531662923915999
M5,208,defect_pressure,0.02256137710355323
M1,209,tool_wear,0.3077804791101495
M2,209,calibration_offset,0.26311818971238937
M3,209,component_condition,0.19550890266312593
M4,209,bearing_degradation,1.1393805989004535
M4,209,vibration,0.9201601181615013
M4,209,temperature,42.709806532885
M4,209,motor_current,5.353511293187314
M5,209,machine_health,0.17235797353587237
M5,209,defect_pressure,0.02318196282966266
M1,210,tool_wear,0.32948984092007055
M2,210,calibration_offset,0.28957897531567534
M3,210,component_condition,0.21885314940700956
M4,210,bearing_degradation,1.155658108834903
M4,210,vibration,0.9660655140703515
M4,210,temperature,42.989588159310486
M4,210,motor_current,5.502370564285227
M5,210,machine_health,0.18626130388024537
M5,210,defect_pressure,0.023765313412205523
M1,211,tool_wear,0.3642669130426695
M2,211,calibration_offset,0.32553473584272036
M3,211,component_condition,0.23698924542604402
M4,211,bearing_degradation,1.1809070480084003
M4,211,vibration,0.9349630219897597
M4,211,temperature,42.86275298730517
M4,211,motor_current,5.503606431935559
M5,211,machine_health,0.20784759321348412
M5,211,defect_pressure,0.02431366295979582
M1,212,tool_wear,0.39116171481659806
M2,212,calibration_offset,0.3498390672238928
M3,212,component_condition,0.25840679376283354
M4,212,bearing_degradation,1.195281244014872
M4,212,vibration,0.9463962755928305
